window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields,attack_type,topology,location,run_repeat
310,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
315,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
320,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
325,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
330,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
335,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
340,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
345,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
350,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
355,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
360,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,5.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
365,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
370,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
375,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
380,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
385,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
390,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
395,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
400,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
405,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
410,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
415,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
420,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
425,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,21.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
430,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,19.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
435,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,19.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
440,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
445,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,21.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
450,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,19.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
455,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,19.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
460,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
465,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
470,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
475,NODE_2805A532D7B4,root_node1_linear_none_r1_20260725_233705_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,20.0,False,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
0,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,3.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.9999996666667778,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
5,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,4.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.9999997500000624,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
10,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-62.6,979.84,-79.0,0.0,1.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.199999960000008,-62.6,979.84,15.199999999999996,4.412733333333334,,,,0.25,1,3.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
15,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.5599999999999999,-79.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.5599999999999999,0.0,4.8888,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
20,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.0,0.0,-78.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.0,0.0,0.2000000000000028,4.184533333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
25,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.6,0.24,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.6,0.24,0.2000000000000028,4.1338,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
30,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.0,0.0,-78.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.0,0.0,0.2000000000000028,5.746733333333332,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
35,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,3.0,False,3.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,4.401066666666666,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
40,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,4.517533333333334,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
45,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.6,0.24,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.6,0.24,0.2000000000000028,23.4676,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
50,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.4,0.24,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.4,0.24,0.3999999999999915,3.741333333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
55,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.2,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.2,0.16,0.5999999999999943,3.2566,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
60,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,3.355866666666666,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
65,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.4,0.24,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.4,0.24,0.3999999999999915,3.0987333333333336,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
70,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,3.5430000000000006,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
75,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,6.072066666666665,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
80,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,4.701733333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
85,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.2,0.16,-79.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.2,0.16,0.4000000000000057,4.9234,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
90,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.4,0.24,-79.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.4,0.24,0.6000000000000085,4.264266666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
95,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.4,0.24,-79.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.4,0.24,0.6000000000000085,4.744733333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
100,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,4.6193333333333335,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
105,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.0,0.0,-78.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.0,0.0,0.2000000000000028,4.407799999999999,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
110,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,3.6402666666666663,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
115,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.2,0.16,-79.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.2,0.16,0.4000000000000057,4.116533333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
120,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,3.523733333333334,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
125,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,3.2438,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
130,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,2.929133333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
135,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,3.4288000000000003,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
140,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.4,0.24,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.4,0.24,0.3999999999999915,2.7358666666666664,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
145,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-77.8,0.16,-78.0,-77.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-77.8,0.16,0.0,2.8791333333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
150,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.0,0.0,-78.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.0,0.0,0.2000000000000028,3.404666666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
155,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.0,0.0,-78.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.0,0.0,0.2000000000000028,3.1335333333333337,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
160,NODE_704BCA25B768,child_node3_linear_none_r1_20260725_231258_telem.csv,victim,4.0,F4:2D:C9:73:E6:19,5,5,-78.0,0.0,-78.0,-78.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-78.0,0.0,0.2000000000000028,2.358866666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",baseline,linear,unrecorded,
